sim_t,drive_joint_rad
628.411000,-0.000000
628.418000,-0.000000
628.425000,-0.000000
628.431000,-0.000000
628.439000,-0.000000
628.445000,-0.000000
628.451000,-0.000000
628.459000,-0.000000
628.467000,-0.000000
628.474000,-0.000000
628.480000,-0.000000
628.487000,-0.000000
628.495000,-0.000000
628.501000,-0.000000
628.509000,-0.000000
628.516000,-0.000000
628.522000,-0.000000
628.530000,-0.000000
628.536000,-0.000000
628.543000,-0.000000
628.550000,-0.000000
628.557000,-0.000000
628.564000,-0.000000
628.572000,-0.000000
628.578000,-0.000000
628.585000,-0.000000
628.593000,-0.000000
628.600000,-0.000000
628.607000,-0.000000
628.613000,-0.000000
628.621000,-0.000000
628.628000,-0.000000
628.635000,-0.000000
628.642000,-0.000000
628.648000,-0.000000
628.656000,-0.000000
628.663000,-0.000000
628.669000,-0.000000
628.677000,-0.000000
628.684000,-0.000000
628.691000,-0.000000
628.697000,-0.000000
628.705000,-0.000000
628.710000,-0.000000
628.719000,-0.000000
628.726000,-0.000000
628.733000,-0.000000
628.740000,-0.000000
628.747000,-0.000000
628.753000,-0.000000
628.760000,-0.000000
628.767000,-0.000000
628.775000,-0.000000
628.782000,-0.000000
628.789000,-0.000000
628.796000,-0.000000
628.803000,-0.000000
628.810000,-0.000000
628.815000,-0.000000
628.824000,-0.000000
628.831000,-0.000000
628.838000,-0.000000
628.844000,-0.000000
628.852000,-0.000000
628.859000,-0.000000
628.865000,-0.000000
628.873000,-0.000000
628.880000,-0.000000
628.886000,-0.000000
628.893000,-0.000000
628.900000,-0.000000
628.907000,-0.000000
628.915000,-0.000000
628.921000,-0.000000
628.929000,-0.000000
628.936000,-0.000000
628.942000,-0.000000
628.949000,-0.000000
628.957000,-0.000000
628.964000,-0.000000
628.970000,-0.000000
628.978000,-0.000000
628.984000,-0.000000
628.991000,-0.000000
628.999000,-0.000000
629.005000,-0.000000
629.011000,-0.000000
629.019000,-0.000000
629.027000,-0.000000
629.033000,-0.000000
629.040000,-0.000000
629.047000,-0.000000
629.054000,-0.000000
629.062000,-0.000000
629.069000,-0.000000
629.076000,-0.000000
629.083000,-0.000000
629.089000,-0.000000
629.096000,-0.000000
629.103000,-0.000000
629.111000,-0.000000
629.118000,-0.000000
629.124000,-0.000000
629.131000,-0.000000
629.139000,-0.000000
629.146000,-0.000000
629.153000,-0.000000
629.158000,-0.000000
629.167000,-0.000000
629.174000,-0.000000
629.178000,-0.000000
629.188000,-0.000000
629.195000,-0.000000
629.202000,-0.000000
629.208000,-0.000000
629.216000,-0.000000
629.223000,-0.000000
629.229000,-0.000000
629.236000,-0.000000
629.244000,-0.000000
629.250000,-0.000000
629.258000,-0.000000
629.265000,-0.000000
629.271000,-0.000000
629.278000,-0.000000
629.285000,-0.000000
629.291000,-0.000000
629.299000,-0.000000
629.307000,-0.000000
629.313000,-0.000000
629.321000,-0.000000
629.327000,-0.000000
629.335000,-0.000000
629.342000,-0.000000
629.349000,-0.000000
629.356000,-0.000000
629.363000,-0.000000
629.369000,-0.000000
629.376000,-0.000000
629.383000,-0.000000
629.390000,-0.000000
629.398000,-0.000000
629.404000,-0.000000
