sim_t,drive_joint_rad
95.739000,-0.000000
95.746000,-0.000000
95.753000,-0.000000
95.760000,-0.000000
95.767000,-0.000000
95.774000,-0.000000
95.781000,-0.000000
95.788000,-0.000000
95.795000,-0.000000
95.802000,-0.000000
95.809000,-0.000000
95.816000,-0.000000
95.823000,-0.000000
95.830000,-0.000000
95.837000,-0.000000
95.844000,-0.000000
95.851000,-0.000000
95.858000,-0.000000
95.865000,-0.000000
95.872000,-0.000000
95.879000,-0.000000
95.886000,-0.000000
95.893000,-0.000000
95.900000,-0.000000
95.907000,-0.000000
95.914000,-0.000000
95.921000,-0.000000
95.928000,-0.000000
95.935000,-0.000000
95.942000,-0.000000
95.949000,-0.000000
95.956000,-0.000000
95.963000,-0.000000
95.970000,-0.000000
95.976000,-0.000000
95.984000,-0.000000
95.991000,-0.000000
95.998000,-0.000000
96.005000,-0.000000
96.012000,-0.000000
96.019000,-0.000000
96.026000,-0.000000
96.033000,-0.000000
96.040000,-0.000000
96.047000,-0.000000
96.054000,-0.000000
96.061000,-0.000000
96.068000,-0.000000
96.075000,-0.000000
96.082000,-0.000000
96.089000,-0.000000
96.096000,-0.000000
96.103000,-0.000000
96.109000,-0.000000
96.117000,-0.000000
96.124000,-0.000000
96.131000,-0.000000
96.138000,-0.000000
96.145000,-0.000000
96.152000,-0.000000
96.159000,-0.000000
96.166000,-0.000000
96.173000,-0.000000
96.180000,-0.000000
96.187000,-0.000000
96.194000,-0.000000
96.201000,-0.000000
96.208000,-0.000000
96.215000,-0.000000
96.222000,-0.000000
96.229000,-0.000000
96.236000,-0.000000
96.243000,-0.000000
96.250000,-0.000000
96.257000,-0.000000
96.264000,-0.000000
96.271000,-0.000000
96.278000,-0.000000
96.285000,-0.000000
96.292000,-0.000000
96.299000,-0.000000
96.306000,-0.000000
96.313000,-0.000000
96.320000,-0.000000
96.327000,-0.000000
96.334000,-0.000000
96.341000,-0.000000
96.348000,-0.000000
96.355000,-0.000000
96.362000,-0.000000
96.369000,-0.000000
96.376000,-0.000000
96.383000,-0.000000
96.390000,-0.000000
96.397000,-0.000000
96.404000,-0.000000
96.411000,-0.000000
96.418000,-0.000000
96.425000,-0.000000
96.432000,-0.000000
96.439000,-0.000000
96.446000,-0.000000
96.453000,-0.000000
96.460000,-0.000000
96.467000,-0.000000
96.474000,-0.000000
96.481000,-0.000000
96.488000,-0.000000
96.495000,-0.000000
96.502000,-0.000000
96.509000,-0.000000
96.516000,-0.000000
96.523000,-0.000000
96.530000,-0.000000
96.537000,-0.000000
96.544000,-0.000000
96.551000,-0.000000
96.558000,-0.000000
96.565000,-0.000000
96.572000,-0.000000
96.579000,-0.000000
96.586000,-0.000000
96.593000,-0.000000
96.600000,-0.000000
96.607000,-0.000000
96.614000,-0.000000
96.621000,-0.000000
96.628000,-0.000000
96.635000,-0.000000
96.642000,-0.000000
96.649000,-0.000000
96.656000,-0.000000
96.663000,-0.000000
96.670000,-0.000000
96.677000,-0.000000
96.684000,-0.000000
96.691000,-0.000000
96.698000,-0.000000
96.705000,-0.000000
96.712000,-0.000000
96.719000,-0.000000
96.726000,-0.000000
96.733000,-0.000000
96.740000,-0.000000
96.747000,-0.000000
96.754000,-0.000000
96.761000,-0.000000
96.768000,-0.000000
96.775000,-0.000000
96.782000,-0.000000
96.789000,-0.000000
96.796000,-0.000000
96.803000,-0.000000
96.810000,-0.000000
96.817000,-0.000000
96.824000,-0.000000
96.831000,-0.000000
96.838000,-0.000000
96.845000,-0.000000
96.852000,-0.000000
96.859000,-0.000000
96.866000,-0.000000
96.873000,-0.000000
96.880000,-0.000000
96.887000,-0.000000
96.894000,-0.000000
96.901000,-0.000000
96.908000,-0.000000
96.915000,-0.000000
96.922000,-0.000000
96.929000,-0.000000
96.936000,-0.000000
96.943000,-0.000000
96.950000,-0.000000
96.957000,-0.000000
96.964000,-0.000000
96.971000,-0.000000
96.978000,-0.000000
96.985000,-0.000000
