sim_t,drive_joint_rad
554.645000,-0.000000
554.652000,-0.000000
554.659000,-0.000000
554.666000,-0.000000
554.673000,-0.000000
554.680000,-0.000000
554.687000,-0.000000
554.694000,-0.000000
554.701000,-0.000000
554.708000,-0.000000
554.715000,-0.000000
554.722000,-0.000000
554.729000,-0.000000
554.736000,-0.000000
554.743000,-0.000000
554.750000,-0.000000
554.757000,-0.000000
554.764000,-0.000000
554.771000,-0.000000
554.775000,-0.000000
554.785000,-0.000000
554.792000,-0.000000
554.799000,-0.000000
554.806000,-0.000000
554.813000,-0.000000
554.820000,-0.000000
554.827000,-0.000000
554.834000,-0.000000
554.841000,-0.000000
554.848000,-0.000000
554.855000,-0.000000
554.862000,-0.000000
554.869000,-0.000000
554.876000,-0.000000
554.883000,-0.000000
554.890000,-0.000000
554.897000,-0.000000
554.904000,-0.000000
554.911000,-0.000000
554.918000,-0.000000
554.925000,-0.000000
554.932000,-0.000000
554.939000,-0.000000
554.946000,-0.000000
554.953000,-0.000000
554.960000,-0.000000
554.967000,-0.000000
554.974000,-0.000000
554.981000,-0.000000
554.988000,-0.000000
554.995000,-0.000000
555.002000,-0.000000
555.009000,-0.000000
555.016000,-0.000000
555.023000,-0.000000
555.030000,-0.000000
555.037000,-0.000000
555.044000,-0.000000
555.051000,-0.000000
555.058000,-0.000000
555.065000,-0.000000
555.072000,-0.000000
555.079000,-0.000000
555.086000,-0.000000
555.093000,-0.000000
555.100000,-0.000000
555.107000,-0.000000
555.114000,-0.000000
555.121000,-0.000000
555.128000,-0.000000
555.135000,-0.000000
555.142000,-0.000000
555.149000,-0.000000
555.156000,-0.000000
555.163000,-0.000000
555.170000,-0.000000
555.177000,-0.000000
555.184000,-0.000000
555.191000,-0.000000
555.198000,-0.000000
555.205000,-0.000000
555.212000,-0.000000
555.219000,-0.000000
555.226000,-0.000000
555.233000,-0.000000
555.240000,-0.000000
555.247000,-0.000000
555.254000,-0.000000
555.261000,-0.000000
555.268000,-0.000000
555.275000,-0.000000
555.282000,-0.000000
555.289000,-0.000000
555.296000,-0.000000
555.303000,-0.000000
555.310000,-0.000000
555.317000,-0.000000
555.324000,-0.000000
555.331000,-0.000000
555.338000,-0.000000
555.345000,-0.000000
555.352000,-0.000000
555.358000,-0.000000
555.366000,-0.000000
555.373000,-0.000000
555.380000,-0.000000
555.387000,-0.000000
555.394000,-0.000000
555.401000,-0.000000
555.408000,-0.000000
555.415000,-0.000000
555.422000,-0.000000
555.429000,-0.000000
555.436000,-0.000000
555.443000,-0.000000
555.450000,-0.000000
555.457000,-0.000000
555.464000,-0.000000
555.471000,-0.000000
555.478000,-0.000000
555.485000,-0.000000
555.491000,-0.000000
555.499000,-0.000000
555.506000,-0.000000
555.513000,-0.000000
555.520000,-0.000000
555.527000,-0.000000
555.534000,-0.000000
555.541000,-0.000000
555.548000,-0.000000
555.555000,-0.000000
555.562000,-0.000000
555.569000,-0.000000
555.576000,-0.000000
555.583000,-0.000000
555.590000,-0.000000
555.597000,-0.000000
555.604000,-0.000000
555.611000,-0.000000
555.618000,-0.000000
555.625000,-0.000000
555.632000,-0.000000
555.639000,-0.000000
555.646000,-0.000000
555.653000,-0.000000
555.660000,-0.000000
555.667000,-0.000000
555.674000,-0.000000
555.681000,-0.000000
555.688000,-0.000000
555.695000,-0.000000
555.702000,-0.000000
555.709000,-0.000000
555.716000,-0.000000
555.723000,-0.000000
555.730000,-0.000000
555.737000,-0.000000
555.744000,-0.000000
555.751000,-0.000000
555.758000,-0.000000
555.765000,-0.000000
555.772000,-0.000000
555.779000,-0.000000
555.786000,-0.000000
555.793000,-0.000000
555.800000,-0.000000
555.807000,-0.000000
555.814000,-0.000000
555.821000,-0.000000
555.828000,-0.000000
555.835000,-0.000000
555.842000,-0.000000
555.849000,-0.000000
555.856000,-0.000000
555.863000,-0.000000
555.870000,-0.000000
555.877000,-0.000000
555.884000,-0.000000
555.891000,-0.000000
555.898000,-0.000000
555.905000,-0.000000
555.912000,-0.000000
555.919000,-0.000000
555.926000,-0.000000
555.933000,-0.000000
555.940000,-0.000000
555.947000,-0.000000
555.954000,-0.000000
555.961000,-0.000000
555.968000,-0.000000
555.975000,-0.000000
555.982000,-0.000000
555.988000,-0.000000
555.996000,-0.000000
556.003000,-0.000000
556.010000,-0.000000
556.017000,-0.000000
556.024000,-0.000000
556.031000,-0.000000
556.038000,-0.000000
556.045000,-0.000000
556.052000,-0.000000
556.059000,-0.000000
556.066000,-0.000000
556.073000,-0.000000
556.080000,-0.000000
556.087000,-0.000000
556.094000,-0.000000
556.101000,-0.000000
556.108000,-0.000000
556.115000,-0.000000
556.122000,-0.000000
556.129000,-0.000000
556.136000,-0.000000
556.143000,-0.000000
556.150000,-0.000000
556.157000,-0.000000
556.164000,-0.000000
556.171000,-0.000000
556.178000,-0.000000
556.185000,-0.000000
556.192000,-0.000000
556.199000,-0.000000
556.205000,-0.000000
556.213000,-0.000000
556.220000,-0.000000
556.227000,-0.000000
556.234000,-0.000000
556.241000,-0.000000
556.248000,-0.000000
556.255000,-0.000000
556.262000,-0.000000
556.269000,-0.000000
556.276000,-0.000000
556.283000,-0.000000
556.290000,-0.000000
556.297000,-0.000000
556.304000,-0.000000
556.311000,-0.000000
556.318000,-0.000000
556.325000,-0.000000
556.332000,-0.000000
556.339000,-0.000000
556.346000,-0.000000
556.353000,-0.000000
556.360000,-0.000000
556.367000,-0.000000
556.374000,-0.000000
556.381000,-0.000000
556.388000,-0.000000
556.395000,-0.000000
556.402000,-0.000000
556.409000,-0.000000
556.416000,-0.000000
556.423000,-0.000000
556.430000,-0.000000
556.437000,-0.000000
556.444000,-0.000000
556.451000,-0.000000
556.458000,-0.000000
556.465000,-0.000000
556.472000,-0.000000
556.479000,-0.000000
556.486000,-0.000000
556.493000,-0.000000
556.500000,-0.000000
556.507000,-0.000000
556.514000,-0.000000
556.521000,-0.000000
556.528000,-0.000000
556.535000,-0.000000
556.542000,-0.000000
556.549000,-0.000000
556.556000,-0.000000
556.563000,-0.000000
556.570000,-0.000000
556.577000,-0.000000
556.584000,-0.000000
556.591000,-0.000000
556.598000,-0.000000
556.605000,-0.000000
556.612000,-0.000000
556.619000,-0.000000
556.626000,-0.000000
556.633000,-0.000000
556.640000,-0.000000
556.647000,-0.000000
556.654000,-0.000000
556.661000,-0.000000
556.668000,-0.000000
556.675000,-0.000000
556.682000,-0.000000
556.689000,-0.000000
556.696000,-0.000000
556.703000,-0.000000
556.710000,-0.000000
556.717000,-0.000000
556.724000,-0.000000
556.731000,-0.000000
556.738000,-0.000000
556.745000,-0.000000
556.752000,-0.000000
556.759000,-0.000000
556.766000,-0.000000
556.773000,-0.000000
556.780000,-0.000000
556.787000,-0.000000
556.794000,-0.000000
556.801000,-0.000000
556.808000,-0.000000
556.815000,-0.000000
556.822000,-0.000000
556.829000,-0.000000
556.836000,-0.000000
556.843000,-0.000000
556.850000,-0.000000
556.857000,-0.000000
556.864000,-0.000000
556.871000,-0.000000
556.878000,-0.000000
556.885000,-0.000000
556.892000,-0.000000
556.899000,-0.000000
556.906000,-0.000000
556.913000,-0.000000
556.920000,-0.000000
556.927000,-0.000000
556.934000,-0.000000
556.941000,-0.000000
556.948000,-0.000000
556.955000,-0.000000
556.962000,-0.000000
556.969000,-0.000000
556.976000,-0.000000
556.983000,-0.000000
556.990000,-0.000000
556.997000,-0.000000
557.004000,-0.000000
557.011000,-0.000000
557.018000,-0.000000
557.025000,-0.000000
557.032000,-0.000000
557.039000,-0.000000
557.046000,-0.000000
557.052000,-0.000000
557.060000,-0.000000
557.067000,-0.000000
557.074000,-0.000000
557.081000,-0.000000
557.088000,-0.000000
557.095000,-0.000000
557.102000,-0.000000
557.109000,-0.000000
557.116000,-0.000000
557.123000,-0.000000
557.130000,-0.000000
557.137000,-0.000000
557.144000,-0.000000
557.151000,-0.000000
557.158000,-0.000000
557.165000,-0.000000
557.172000,-0.000000
557.179000,-0.000000
557.186000,-0.000000
557.193000,-0.000000
557.200000,-0.000000
557.207000,-0.000000
557.214000,-0.000000
557.221000,-0.000000
557.228000,-0.000000
557.235000,-0.000000
557.242000,-0.000000
557.249000,-0.000000
557.256000,-0.000000
557.263000,-0.000000
557.270000,-0.000000
557.277000,-0.000000
557.284000,-0.000000
557.291000,-0.000000
557.298000,-0.000000
557.305000,-0.000000
557.312000,-0.000000
557.319000,-0.000000
557.326000,-0.000000
557.333000,-0.000000
557.340000,-0.000000
557.347000,-0.000000
557.354000,-0.000000
557.361000,-0.000000
557.368000,-0.000000
557.375000,-0.000000
557.382000,-0.000000
557.389000,-0.000000
557.396000,-0.000000
557.402000,-0.000000
557.410000,-0.000000
557.417000,-0.000000
557.424000,-0.000000
557.431000,-0.000000
557.438000,-0.000000
557.445000,-0.000000
557.452000,-0.000000
557.459000,-0.000000
557.466000,-0.000000
557.473000,-0.000000
557.480000,-0.000000
557.487000,-0.000000
557.493000,-0.000000
557.501000,-0.000000
557.508000,-0.000000
557.515000,-0.000000
557.522000,-0.000000
557.529000,-0.000000
557.536000,-0.000000
557.543000,-0.000000
557.550000,-0.000000
557.557000,-0.000000
557.564000,-0.000000
557.571000,-0.000000
557.578000,-0.000000
557.585000,-0.000000
557.592000,-0.000000
557.599000,-0.000000
557.606000,-0.000000
557.612000,-0.000000
557.620000,-0.000000
557.627000,-0.000000
557.634000,-0.000000
557.641000,-0.000000
557.648000,-0.000000
557.655000,-0.000000
557.662000,-0.000000
557.669000,-0.000000
557.676000,-0.000000
557.683000,-0.000000
557.690000,-0.000000
557.697000,-0.000000
557.704000,-0.000000
557.711000,-0.000000
557.718000,-0.000000
557.725000,-0.000000
557.732000,-0.000000
557.739000,-0.000000
557.746000,-0.000000
557.753000,-0.000000
557.760000,-0.000000
557.767000,-0.000000
557.774000,-0.000000
557.781000,-0.000000
557.788000,-0.000000
557.795000,-0.000000
557.802000,-0.000000
557.809000,-0.000000
557.816000,-0.000000
557.823000,-0.000000
557.830000,-0.000000
557.837000,-0.000000
557.844000,-0.000000
557.851000,-0.000000
557.858000,-0.000000
557.865000,-0.000000
557.872000,-0.000000
557.879000,-0.000000
557.886000,-0.000000
557.893000,-0.000000
557.900000,-0.000000
557.907000,-0.000000
