sim_t,drive_joint_rad
42.196000,0.000097
42.203000,0.000097
42.210000,0.000097
42.217000,0.000097
42.224000,0.000097
42.231000,0.000097
42.238000,0.000097
42.245000,0.000097
42.252000,0.000097
42.259000,0.000097
42.266000,0.000097
42.273000,0.000097
42.280000,0.000097
42.287000,0.000097
42.294000,0.000097
42.301000,0.000097
42.308000,0.000097
42.315000,0.000097
42.322000,0.000097
42.329000,0.000097
42.336000,0.000097
42.343000,0.000097
42.350000,0.000097
42.357000,0.000097
42.364000,0.000097
42.371000,0.000097
42.378000,0.000097
42.385000,0.000097
42.392000,0.000097
42.399000,0.000097
42.406000,0.000097
42.413000,0.000097
42.420000,0.000097
42.427000,0.000097
42.434000,0.000097
42.441000,0.000097
42.448000,0.000097
42.455000,0.000097
42.462000,0.000097
42.469000,0.000097
42.476000,0.000097
42.483000,0.000097
42.490000,0.000097
42.497000,0.000097
42.504000,0.000097
42.511000,0.000097
42.518000,0.000097
42.525000,0.000097
42.532000,0.000097
42.539000,0.000097
42.546000,0.000097
42.553000,0.000097
42.560000,0.000097
42.567000,0.000097
42.574000,0.000097
42.581000,0.000097
42.588000,0.000097
42.595000,0.000097
42.602000,0.000097
42.609000,0.000097
42.616000,0.000097
42.623000,0.000097
42.630000,0.000097
42.637000,0.000097
42.643000,0.000097
42.651000,0.000097
42.658000,0.000097
42.665000,0.000097
42.672000,0.000097
42.679000,0.000097
42.686000,0.000097
42.693000,0.000097
42.700000,0.000097
42.707000,0.000097
42.714000,0.000097
42.721000,0.000097
42.728000,0.000097
42.735000,0.000097
42.742000,0.000097
42.749000,0.000097
42.756000,0.000097
42.763000,0.000097
42.770000,0.000097
42.777000,0.000097
42.784000,0.000097
42.791000,0.000097
42.798000,0.000097
42.805000,0.000097
42.812000,0.000097
42.819000,0.000097
42.826000,0.000097
42.833000,0.000097
42.840000,0.000097
42.847000,0.000097
42.854000,0.000097
42.861000,0.000097
42.868000,0.000097
42.875000,0.000097
42.882000,0.000097
42.889000,0.000097
42.896000,0.000097
42.903000,0.000097
42.910000,0.000097
42.917000,0.000097
42.924000,0.000097
42.931000,0.000097
42.938000,0.000097
42.945000,0.000097
42.952000,0.000097
42.959000,0.000097
42.966000,0.000097
42.973000,0.000097
42.980000,0.000097
42.987000,0.000097
42.994000,0.000097
43.001000,0.000097
43.008000,0.000097
43.015000,0.000097
43.022000,0.000097
43.029000,0.000097
43.036000,0.000097
43.043000,0.000097
43.050000,0.000097
43.057000,0.000097
43.064000,0.000097
43.071000,0.000097
43.078000,0.000097
43.085000,0.000097
43.092000,0.000097
43.099000,0.000097
43.106000,0.000097
43.113000,0.000097
43.120000,0.000097
43.127000,0.000097
43.134000,0.000097
43.141000,0.000097
43.148000,0.000097
43.155000,0.000097
43.162000,0.000097
43.169000,0.000097
43.176000,0.000097
43.183000,0.000097
43.190000,0.000097
43.197000,0.000097
43.204000,0.000097
43.211000,0.000097
43.218000,0.000097
43.225000,0.000097
43.232000,0.000097
43.239000,0.000097
43.246000,0.000097
43.253000,0.000097
43.260000,0.000097
43.267000,0.000097
43.274000,0.000097
43.281000,0.000097
43.288000,0.000097
43.295000,0.000097
43.302000,0.000097
43.309000,0.000097
43.316000,0.000097
43.323000,0.000097
43.330000,0.000097
43.337000,0.000097
43.344000,0.000097
43.351000,0.000097
43.358000,0.000097
43.365000,0.000097
43.372000,0.000097
43.379000,0.000097
43.386000,0.000097
43.393000,0.000097
43.400000,0.000097
43.407000,0.000097
43.414000,0.000097
43.421000,0.000097
43.428000,0.000097
43.435000,0.000097
43.442000,0.000097
43.449000,0.000097
43.456000,0.000097
43.463000,0.000097
43.470000,0.000097
43.477000,0.000097
43.484000,0.000097
43.491000,0.000097
43.498000,0.000097
43.505000,0.000097
43.512000,0.000097
43.519000,0.000097
43.526000,0.000097
43.533000,0.000097
43.540000,0.000097
43.547000,0.000097
43.554000,0.000097
43.561000,0.000097
43.568000,0.000097
43.575000,0.000097
43.582000,0.000097
43.589000,0.000097
43.596000,0.000097
43.603000,0.000097
43.610000,0.000097
43.617000,0.000097
43.624000,0.000097
43.631000,0.000097
43.638000,0.000097
43.645000,0.000097
43.652000,0.000097
43.659000,0.000097
43.666000,0.000097
43.673000,0.000097
43.680000,0.000097
43.687000,0.000097
43.694000,0.000097
43.701000,0.000097
43.708000,0.000097
43.715000,0.000097
43.722000,0.000097
43.729000,0.000097
43.736000,0.000097
43.743000,0.000097
43.750000,0.000097
43.757000,0.000097
43.764000,0.000097
43.771000,0.000097
43.778000,0.000097
43.785000,0.000097
43.792000,0.000097
43.799000,0.000097
43.806000,0.000097
43.813000,0.000097
43.820000,0.000097
43.827000,0.000097
43.834000,0.000097
43.841000,0.000097
43.848000,0.000097
43.855000,0.000097
43.862000,0.000097
43.869000,0.000097
43.876000,0.000097
43.883000,0.000097
43.890000,0.000097
43.897000,0.000097
43.904000,0.000097
43.911000,0.000097
43.918000,0.000097
43.925000,0.000097
43.932000,0.000097
43.939000,0.000097
43.946000,0.000097
43.953000,0.000097
43.960000,0.000097
43.967000,0.000097
43.974000,0.000097
43.981000,0.000097
43.988000,0.000097
43.995000,0.000097
44.002000,0.000097
44.009000,0.000097
44.016000,0.000097
44.023000,0.000097
44.030000,0.000097
44.037000,0.000097
44.044000,0.000097
44.051000,0.000097
44.058000,0.000097
44.065000,0.000097
44.072000,0.000097
44.079000,0.000097
44.086000,0.000097
44.093000,0.000097
44.100000,0.000097
44.107000,0.000097
44.114000,0.000097
44.121000,0.000097
44.128000,0.000097
44.135000,0.000097
44.142000,0.000097
44.149000,0.000097
44.156000,0.000097
44.163000,0.000097
44.170000,0.000097
44.177000,0.000097
44.184000,0.000097
44.191000,0.000097
44.198000,0.000097
44.205000,0.000097
44.212000,0.000097
44.219000,0.000097
44.226000,0.000097
44.233000,0.000097
44.240000,0.000097
44.247000,0.000097
44.254000,0.000097
44.261000,0.000097
44.268000,0.000097
44.275000,0.000097
44.282000,0.000097
44.289000,0.000097
44.296000,0.000097
44.303000,0.000097
44.310000,0.000097
44.317000,0.000097
44.324000,0.000097
44.331000,0.000097
44.338000,0.000097
44.345000,0.000097
44.352000,0.000097
44.359000,0.000097
44.366000,0.000097
44.373000,0.000097
44.380000,0.000097
44.387000,0.000097
44.394000,0.000097
44.401000,0.000097
44.408000,0.000097
44.415000,0.000097
44.422000,0.000097
44.429000,0.000097
44.436000,0.000097
44.443000,0.000097
44.450000,0.000097
44.457000,0.000097
44.464000,0.000097
44.471000,0.000097
44.478000,0.000097
44.485000,0.000097
44.492000,0.000097
44.499000,0.000097
44.506000,0.000097
44.513000,0.000097
44.520000,0.000097
44.527000,0.000097
44.534000,0.000097
44.541000,0.000097
44.548000,0.000097
44.555000,0.000097
44.562000,0.000097
44.569000,0.000097
44.576000,0.000097
44.583000,0.000097
44.590000,0.000097
44.597000,0.000097
44.604000,0.000097
44.611000,0.000097
44.618000,0.000097
44.625000,0.000097
44.632000,0.000097
44.639000,0.000097
44.646000,0.000097
44.653000,0.000097
44.660000,0.000097
44.667000,0.000097
44.674000,0.000097
44.681000,0.000097
44.688000,0.000097
44.695000,0.000097
44.702000,0.000097
44.709000,0.000097
44.716000,0.000097
44.723000,0.000097
44.730000,0.000097
44.737000,0.000097
44.744000,0.000097
44.751000,0.000097
44.758000,0.000097
44.765000,0.000097
44.772000,0.000097
44.779000,0.000097
44.786000,0.000097
44.793000,0.000097
44.800000,0.000097
44.807000,0.000097
44.814000,0.000097
44.821000,0.000097
44.828000,0.000097
44.835000,0.000097
44.842000,0.000097
44.849000,0.000097
44.856000,0.000097
44.863000,0.000097
44.870000,0.000097
44.877000,0.000097
44.884000,0.000097
44.891000,0.000097
44.898000,0.000097
44.905000,0.000097
44.912000,0.000097
44.919000,0.000097
44.926000,0.000097
44.933000,0.000097
44.940000,0.000097
44.947000,0.000097
44.954000,0.000097
44.961000,0.000097
44.968000,0.000097
44.975000,0.000097
44.982000,0.000097
44.989000,0.000097
44.996000,0.000097
45.003000,0.000097
45.010000,0.000097
45.017000,0.000097
45.024000,0.000097
45.031000,0.000097
45.038000,0.000097
45.045000,0.000097
45.052000,0.000097
45.059000,0.000097
45.066000,0.000097
45.073000,0.000097
45.080000,0.000097
45.087000,0.000097
45.094000,0.000097
45.101000,0.000097
45.108000,0.000097
45.115000,0.000097
45.122000,0.000097
45.129000,0.000097
45.136000,0.000097
45.143000,0.000097
45.150000,0.000097
45.157000,0.000097
45.164000,0.000097
45.171000,0.000097
45.178000,0.000097
45.185000,0.000097
45.192000,0.000097
45.199000,0.000097
45.206000,0.000097
45.213000,0.000097
45.220000,0.000097
45.227000,0.000097
45.234000,0.000097
45.241000,0.000097
45.248000,0.000097
45.255000,0.000097
45.262000,0.000097
45.269000,0.000097
45.276000,0.000097
45.283000,0.000097
45.290000,0.000097
45.297000,0.000097
45.304000,0.000097
45.311000,0.000097
45.318000,0.000097
45.325000,0.000097
45.332000,0.000097
45.339000,0.000097
45.346000,0.000097
45.353000,0.000097
45.360000,0.000097
45.367000,0.000097
45.374000,0.000097
45.381000,0.000097
45.388000,0.000097
45.395000,0.000097
45.402000,0.000097
45.409000,0.000097
45.416000,0.000097
45.423000,0.000097
45.430000,0.000097
45.437000,0.000097
45.444000,0.000097
45.451000,0.000097
45.458000,0.000097
45.465000,0.000097
45.472000,0.000097
45.479000,0.000097
45.486000,0.000097
45.493000,0.000097
45.500000,0.000097
45.507000,0.000097
45.514000,0.000097
45.521000,0.000097
45.528000,0.000097
45.535000,0.000097
45.542000,0.000097
45.549000,0.000097
45.556000,0.000097
45.563000,0.000097
45.570000,0.000097
45.577000,0.000097
45.584000,0.000097
45.591000,0.000097
45.598000,0.000097
45.605000,0.000097
45.612000,0.000097
45.619000,0.000097
45.626000,0.000097
45.633000,0.000097
45.640000,0.000097
45.647000,0.000097
45.654000,0.000097
45.661000,0.000097
45.668000,0.000097
45.675000,0.000097
45.682000,0.000097
45.689000,0.000097
45.696000,0.000097
45.703000,0.000097
45.710000,0.000097
45.717000,0.000097
45.724000,0.000097
45.731000,0.000097
45.738000,0.000097
45.745000,0.000097
45.752000,0.000097
45.759000,0.000097
45.766000,0.000097
45.773000,0.000097
45.780000,0.000097
45.787000,0.000097
45.794000,0.000097
45.801000,0.000097
45.808000,0.000097
45.815000,0.000097
45.822000,0.000097
45.829000,0.000097
45.836000,0.000097
45.843000,0.000097
45.850000,0.000097
45.857000,0.000097
