sim_t,drive_joint_rad
173.341000,-0.000000
173.348000,-0.000000
173.355000,-0.000000
173.362000,-0.000000
173.369000,-0.000000
173.376000,-0.000000
173.383000,-0.000000
173.390000,-0.000000
173.396000,-0.000000
173.404000,-0.000000
173.411000,-0.000000
173.418000,-0.000000
173.425000,-0.000000
173.432000,-0.000000
173.439000,-0.000000
173.446000,-0.000000
173.453000,-0.000000
173.460000,-0.000000
173.467000,-0.000000
173.474000,-0.000000
173.481000,-0.000000
173.488000,-0.000000
173.495000,-0.000000
173.502000,-0.000000
173.509000,-0.000000
173.516000,-0.000000
173.522000,-0.000000
173.530000,-0.000000
173.537000,-0.000000
173.544000,-0.000000
173.551000,-0.000000
173.558000,-0.000000
173.565000,-0.000000
173.572000,-0.000000
173.579000,-0.000000
173.586000,-0.000000
173.593000,-0.000000
173.600000,-0.000000
173.607000,-0.000000
173.614000,-0.000000
173.621000,-0.000000
173.628000,-0.000000
173.635000,-0.000000
173.642000,-0.000000
173.649000,-0.000000
173.656000,-0.000000
173.663000,-0.000000
173.670000,-0.000000
173.677000,-0.000000
173.684000,-0.000000
173.691000,-0.000000
173.698000,-0.000000
173.705000,-0.000000
173.712000,-0.000000
173.719000,-0.000000
173.726000,-0.000000
173.733000,-0.000000
173.740000,-0.000000
173.747000,-0.000000
173.754000,-0.000000
173.761000,-0.000000
173.768000,-0.000000
173.775000,-0.000000
173.782000,-0.000000
173.789000,-0.000000
173.796000,-0.000000
173.803000,-0.000000
173.810000,-0.000000
173.817000,-0.000000
173.824000,-0.000000
173.831000,-0.000000
173.838000,-0.000000
173.845000,-0.000000
173.852000,-0.000000
173.859000,-0.000000
173.866000,-0.000000
173.873000,-0.000000
173.880000,-0.000000
173.887000,-0.000000
173.894000,-0.000000
173.901000,-0.000000
173.908000,-0.000000
173.915000,-0.000000
173.922000,-0.000000
173.929000,-0.000000
173.936000,-0.000000
173.943000,-0.000000
173.950000,-0.000000
173.957000,-0.000000
173.964000,-0.000000
173.971000,-0.000000
173.978000,-0.000000
173.985000,-0.000000
173.992000,-0.000000
173.999000,-0.000000
174.006000,-0.000000
174.013000,-0.000000
174.020000,-0.000000
174.027000,-0.000000
174.034000,-0.000000
174.041000,-0.000000
174.048000,-0.000000
174.055000,-0.000000
174.062000,-0.000000
174.069000,-0.000000
174.076000,-0.000000
174.083000,-0.000000
174.090000,-0.000000
174.097000,-0.000000
174.104000,-0.000000
174.111000,-0.000000
174.118000,-0.000000
174.125000,-0.000000
174.132000,-0.000000
174.139000,-0.000000
174.146000,-0.000000
174.153000,-0.000000
174.160000,-0.000000
174.167000,-0.000000
174.174000,-0.000000
174.181000,-0.000000
174.188000,-0.000000
174.195000,-0.000000
174.202000,-0.000000
174.209000,-0.000000
174.216000,-0.000000
174.223000,-0.000000
174.230000,-0.000000
174.237000,-0.000000
174.244000,-0.000000
174.251000,-0.000000
174.258000,-0.000000
174.265000,-0.000000
174.272000,-0.000000
174.279000,-0.000000
174.286000,-0.000000
