label,trial,commanded_grasp_height_m,pad_offset_vs_com_mm,pad_face_engaged_mm,twist_max_deg,slip_max_mm,a_integral_mps,a_pad_peak_mps2,a_pad_rms_mps2,a_peak_mps2,a_rms_mps2,a_samples,carry_duration_s,engaged_centroid_vs_com_mm,final_z,finger_tip_above_surface_mm,lift_m,measured,model,mu,note,pad_centre_above_surface_mm,pad_dist_drift_mm,pad_lateral_x_mm,pad_separation_mm_mean,pad_separation_mm_range,part_com_above_surface_mm,pick_reported_holding,pick_succeeded,place_err_at_release_m,place_succeeded,plugin_can_fire,predicted_offset_vs_com_mm,q_at_stall_rad,slip_final_mm,slip_rate_mm_per_s,twist_final_deg,usable,v_max_carry_mps,v_max_whole_trial_mps,wall_s,window,z_min_during_carry,z_rest
corrected,11,0.0058,0.2911644156727844,37.50000000000001,24.202462855899366,1.9676254860978775,0.7172993995437341,0.12095051812499269,0.04797401528821905,0.31256777670373503,0.05932997514836495,1374,12.090000000000032,0.29416441567278045,0.025,5.287923996606381,0.13474799999999998,True,probe_part_corrected_011,1.0,,25.294164415672782,0.8641280455613298,-0.06634390370596766,101.55910377744804,0.9827862140001429,25.002999999999997,True,True,0.0016679676255851351,True,False,0.07759496628009094,0.4055859009367795,1.9676254860978775,0.005222932893580071,24.199907709842872,True,0.20379425596867198,3.240357332703242,54.2,grasp-to-release,0.624999,0.624999
corrected,12,0.0058,0.21358989127406858,37.50000000000001,11.88049615472928,2.541597693115813,0.6284794095329799,0.120209102163322,0.047167094403452875,0.1989404177980404,0.051888986916527303,1304,12.112000000000023,0.24058989127408864,0.025,5.226096820911463,0.13315500000000002,True,probe_part_corrected_012,1.0,,25.24058989127409,0.6551355678569308,0.03880416713447632,101.6013705571534,0.8725805608795838,25.027000000000022,True,True,0.0024689967598196605,True,False,-0.09112576225785846,0.4163199608892227,2.4379039775043774,0.1503734598283863,11.693634435191667,True,0.1949593290921711,3.310061865151623,43.4,grasp-to-release,0.625023,0.624999
corrected,13,0.0058,0.09046444658067365,37.50000000000001,2.0431605679777056,1.7210095567731492,0.5784585916941987,0.12049750522498197,0.047312247226697954,0.11984779016422376,0.048008846517901875,1434,12.048999999999978,0.23846444658073146,0.025,5.22709692046841,0.132861,True,probe_part_corrected_013,1.0,,25.238464446580732,1.130583494957591,-0.24498847193249462,101.57648600124175,0.9869349094475552,25.14800000000006,True,True,0.0009490131716683166,True,False,-0.12668333699299844,0.4186327734073846,1.7210095567731492,0.12497562791007245,1.856742862464334,True,0.19415244742053725,3.265765003796108,50.3,grasp-to-release,0.625141,0.624999
corrected,14,0.0058,0.18636921066828016,37.50000000000001,6.940230858357881,3.5832842574478145,0.6930942398417136,0.12035632855461924,0.047888934441690706,0.40376823067746476,0.0574752665927287,1288,12.058999999999969,0.18936921066827622,0.025,5.18592449073052,0.13333000000000006,True,probe_part_corrected_014,1.0,,25.18936921066828,0.736885564939854,-0.1318726854783736,100.94163956202858,1.546209050926194,25.002999999999997,True,True,0.003979282347358632,True,False,0.06362980369122723,0.40645992618018784,3.3840549481415234,0.3247356373633921,6.143504961934889,True,0.19459506674134364,3.335402308570922,45.9,grasp-to-release,0.624998,0.624999
paired,1,0.03,24.482260180705985,19.268739819294034,29.834048818449563,15.531848837241549,0.9159615447365015,0.12042905272959532,0.04836215394765992,0.40307874503760993,0.0755556829775222,1140,12.122999999999998,15.365630090352987,0.625,29.47292448853456,0.11643800000000004,True,probe_part_paired_001,1.0,,49.48126018070597,6.056672414673457,-0.019747064142539017,101.75038801959735,0.44088524701811593,24.998999999999995,True,True,0.008882595622902112,True,False,24.265524028686183,0.4063412263394992,10.301464315809092,1.3088279926915503,18.778707033792887,True,0.2071527035872711,0.2071527035872711,46.1,grasp-to-release,0.624998,0.624999
paired,2,0.0058,0.2510809750977394,37.50000000000001,2.3156082861738767,1.7684879319947884,0.5851468862546759,0.12049678455418567,0.04785077770901604,0.12050396708656706,0.04829937154392705,1217,12.114999999999995,0.252080975097789,0.025,5.244096759420502,0.13258500000000006,True,probe_part_paired_002,1.0,,25.25208097509779,1.2814814227497209,0.05664739968130883,101.620646153282,0.6272890440221062,25.00100000000005,True,True,0.0006072800013173504,True,False,-0.007834199765875682,0.4109726345170403,1.7684879319947884,0.12588947626368535,2.2482473132990854,True,0.1868578148626244,3.297493071577052,41.8,grasp-to-release,0.625001,0.624999
paired,3,0.03,24.436097134845625,19.319902865154305,21.041254933346753,10.900112132818842,0.727283602282622,0.11994499736198802,0.04738288796078015,0.3989079821704416,0.060066369531105196,1047,12.108000000000004,15.340048567422846,0.625,29.419096981959324,0.11905300000000008,True,probe_part_paired_003,1.0,,49.430097134845695,4.356826879159769,0.1538028767674171,101.8210549154687,0.2979689570443753,24.99400000000007,True,True,0.009506722095443818,True,False,24.237435409446235,0.4081061658715576,10.742847732262629,0.7596961359998643,20.71840332750978,True,0.1848416176382039,0.1848416176382039,38.7,grasp-to-release,0.624995,0.624999
paired,4,0.0058,0.16342164508287294,37.50000000000001,4.448053899483671,1.8233971627899352,0.6448022321970467,0.12026188743687712,0.04814305110448493,0.21832002816393345,0.05336441547604459,1193,12.082999999999998,0.18142164508285624,0.025,5.169096886794788,0.13276600000000005,True,probe_part_paired_004,1.0,,25.181421645082857,1.1269292497455439,-0.005038537636004037,101.55375081855651,0.9187224719297689,25.017999999999986,True,True,0.0005533190761215342,True,False,-0.05086372188680549,0.41372303984268854,1.8193517263686785,0.15068964985102587,4.410436741712785,True,0.18836077086289435,3.320654101253016,40.1,grasp-to-release,0.625017,0.624999
paired,5,0.03,24.357449962139622,19.376550037860344,28.021071264372413,14.622555977391741,0.7440618364660738,0.12063640874656828,0.0478311602864169,0.27012435769909665,0.06132040847750739,1169,12.133999999999986,15.311724981069828,0.625,29.370924411670664,0.11829400000000001,True,probe_part_paired_005,1.0,,49.37344996213966,5.742151988769322,0.038397360613340314,101.7443006164431,0.33598221300388786,25.016000000000037,True,True,0.009031657046190368,True,False,24.24994872599235,0.4073186223720716,10.471663321628473,1.4769923514328291,19.307075531256125,True,0.20849529792355614,0.20849529792355614,39.5,grasp-to-release,0.625012,0.624999
paired,6,0.0058,0.1910243568843395,37.5,15.873830568315215,5.588744934959185,0.6487660637941266,0.12024046643349015,0.04762906595421888,0.18495504142697533,0.05359045628565396,1190,12.105999999999995,0.21102435688437685,0.025,5.195096886794759,0.13313399999999997,True,probe_part_paired_006,1.0,,25.21102435688438,1.0595107237998604,-0.025867074354701813,101.69554334704593,0.7648731946761416,25.020000000000042,True,True,0.005568017600546857,True,False,-0.08020629632792681,0.41561337680657884,5.587351751266403,0.41954083792862645,15.844025450857615,True,0.218338315464984,3.3257614035736442,39.4,grasp-to-release,0.625008,0.624999
