entity,sim_t,x,y,z,qx,qy,qz,qw
arm_1,98.668500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.677000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.685500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.694000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.702500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.711000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.719500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.728500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.737500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.746000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.755000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.764000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.773000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.781000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.788500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.796000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.804000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.812000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.820500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.828500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.837000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.845500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.854000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.862500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.870500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.878500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.886500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.895000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.903000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.910500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.918500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.926500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.932000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.940000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.948500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.957000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.965500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.973000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.981000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.989000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,98.997500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,99.005500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,99.013500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,99.022000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,99.029500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,99.037000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,99.044500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,99.052500,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,99.061000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,99.069000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
arm_1,99.074000,0.000000,-0.350000,0.600000,0.000000,0.000000,0.707107,0.707107
