sim_t,drive_joint_rad
441.168000,-0.000000
441.175000,-0.000000
441.182000,-0.000000
441.189000,-0.000000
441.196000,-0.000000
441.203000,-0.000000
441.210000,-0.000000
441.217000,-0.000000
441.224000,-0.000000
441.231000,-0.000000
441.238000,-0.000000
441.245000,-0.000000
441.252000,-0.000000
441.259000,-0.000000
441.266000,-0.000000
441.273000,-0.000000
441.280000,-0.000000
441.287000,-0.000000
441.294000,-0.000000
441.301000,-0.000000
441.308000,-0.000000
441.315000,-0.000000
441.322000,-0.000000
441.329000,-0.000000
441.336000,-0.000000
441.343000,-0.000000
441.350000,-0.000000
441.357000,-0.000000
441.364000,-0.000000
441.371000,-0.000000
441.378000,-0.000000
441.385000,-0.000000
441.392000,-0.000000
441.399000,-0.000000
441.406000,-0.000000
441.413000,-0.000000
441.420000,-0.000000
441.427000,-0.000000
441.434000,-0.000000
441.441000,-0.000000
441.448000,-0.000000
441.455000,-0.000000
441.462000,-0.000000
441.469000,-0.000000
441.476000,-0.000000
441.483000,-0.000000
441.490000,-0.000000
441.497000,-0.000000
441.503000,-0.000000
441.510000,-0.000000
441.518000,-0.000000
441.525000,-0.000000
441.532000,-0.000000
441.539000,-0.000000
441.546000,-0.000000
441.553000,-0.000000
441.560000,-0.000000
441.567000,-0.000000
441.574000,-0.000000
441.581000,-0.000000
441.588000,-0.000000
441.595000,-0.000000
441.602000,-0.000000
441.609000,-0.000000
441.616000,-0.000000
441.623000,-0.000000
441.630000,-0.000000
441.637000,-0.000000
441.644000,-0.000000
441.651000,-0.000000
441.658000,-0.000000
441.665000,-0.000000
441.672000,-0.000000
441.678000,-0.000000
441.686000,-0.000000
441.693000,-0.000000
441.700000,-0.000000
441.707000,-0.000000
441.714000,-0.000000
441.721000,-0.000000
441.728000,-0.000000
441.735000,-0.000000
441.742000,-0.000000
441.749000,-0.000000
441.756000,-0.000000
441.763000,-0.000000
441.770000,-0.000000
441.777000,-0.000000
441.784000,-0.000000
441.791000,-0.000000
441.798000,-0.000000
441.805000,-0.000000
441.812000,-0.000000
441.819000,-0.000000
441.826000,-0.000000
441.833000,-0.000000
441.840000,-0.000000
441.847000,-0.000000
441.853000,-0.000000
441.861000,-0.000000
441.868000,-0.000000
441.875000,-0.000000
441.882000,-0.000000
441.889000,-0.000000
441.896000,-0.000000
441.902000,-0.000000
441.910000,-0.000000
441.917000,-0.000000
441.924000,-0.000000
441.930000,-0.000000
441.938000,-0.000000
441.945000,-0.000000
441.951000,-0.000000
441.959000,-0.000000
441.966000,-0.000000
441.973000,-0.000000
441.980000,-0.000000
441.987000,-0.000000
441.994000,-0.000000
442.001000,-0.000000
442.008000,-0.000000
442.015000,-0.000000
442.022000,-0.000000
442.029000,-0.000000
442.036000,-0.000000
442.043000,-0.000000
442.050000,-0.000000
442.057000,-0.000000
442.064000,-0.000000
442.071000,-0.000000
442.078000,-0.000000
442.085000,-0.000000
442.092000,-0.000000
442.099000,-0.000000
442.106000,-0.000000
442.113000,-0.000000
442.120000,-0.000000
442.127000,-0.000000
442.134000,-0.000000
442.141000,-0.000000
442.148000,-0.000000
442.155000,-0.000000
442.162000,-0.000000
442.169000,-0.000000
442.176000,-0.000000
442.183000,-0.000000
442.189000,-0.000000
442.197000,-0.000000
442.204000,-0.000000
442.210000,-0.000000
442.217000,-0.000000
442.225000,-0.000000
442.232000,-0.000000
442.239000,-0.000000
442.246000,-0.000000
442.253000,-0.000000
442.260000,-0.000000
442.267000,-0.000000
442.274000,-0.000000
442.281000,-0.000000
442.288000,-0.000000
442.295000,-0.000000
442.302000,-0.000000
442.309000,-0.000000
442.316000,-0.000000
442.323000,-0.000000
442.330000,-0.000000
442.337000,-0.000000
442.344000,-0.000000
442.351000,-0.000000
442.358000,-0.000000
442.365000,-0.000000
442.372000,-0.000000
442.379000,-0.000000
442.386000,-0.000000
442.392000,-0.000000
442.400000,-0.000000
442.407000,-0.000000
442.414000,-0.000000
442.421000,-0.000000
442.428000,-0.000000
442.434000,-0.000000
442.442000,-0.000000
442.449000,-0.000000
442.456000,-0.000000
442.463000,-0.000000
442.469000,-0.000000
442.477000,-0.000000
442.484000,-0.000000
442.491000,-0.000000
442.498000,-0.000000
442.505000,-0.000000
442.512000,-0.000000
442.519000,-0.000000
442.526000,-0.000000
442.533000,-0.000000
442.540000,-0.000000
442.547000,-0.000000
442.554000,-0.000000
442.561000,-0.000000
442.568000,-0.000000
442.575000,-0.000000
442.582000,-0.000000
442.588000,-0.000000
442.596000,-0.000000
442.603000,-0.000000
442.610000,-0.000000
442.617000,-0.000000
442.624000,-0.000000
442.630000,-0.000000
